text,label
ㅋㅋㅋ 내가 넷마블 장기에서 90승10패인데 ㅋㅋ어찌했냐면 장기도사라는 인공지능프로그램이 있는데 이거 켜놓고 그래로 따라하는거임 존나 나온지오래된 프로그램인데 지는경기가 없음 ㅋㅋ,1
요즘 이자못내서 이거임틀딱들이 40대 아줌매미 명의준다고 10억대 아파트 에게결혼하면 꼬심알고보면 빚이 10억이상임근데 좋다고 결혼해서 틀니노후 뒤치닥거리함물론 틀니뒤지면 신종사기가 나앉음노후대책 ㅆㅅㅌㅊ,1
요즘 신종사기가 아줌매미 40대 좋다고 에게결혼하면 10억대 아파트 명의준다고 꼬심알고보면 빚이 10억이상임근데 이거임틀딱들이 결혼해서 틀니노후 뒤치닥거리함물론 틀니뒤지면 이자못내서 나앉음노후대책 ㅆㅅㅌㅊ,1
요즘 신종사기가 이거임틀딱들이 40대 아줌매미 에게결혼하면 10억대 아파트 명의준다고 꼬심알고보면 빚이 10억이상임근데 좋다고 결혼해서 틀니노후 뒤치닥거리함물론 틀니뒤지면 이자못내서 나앉음노후대책 ㅆㅅㅌㅊ,1
사이비도 명예가있긴 있냐?,0
그냥 저당시 6천이면 샀고 한채 아파트,0
그냥 저당시 6천이면 아파트 한채 샀고,0
일해도 찜고딩때 동창들 결혼하더니살 쪄서 됐더라13군번임 아저씨,0
아저씨 찜고딩때 동창들 결혼하더니살 쪄서 일해도 됐더라13군번임,0
일해도 찜고딩때 아저씨 결혼하더니살 쪄서 동창들 됐더라13군번임,0
일해도 찜고딩때 동창들 결혼하더니살 쪄서 아저씨 됐더라13군번임,0
이젠 시발 특문은 내가 그냥 이해하겠는데 영대문자 완성하라는곳은 비번 넣어서 개씹욕나옴.,1
이젠 시발 특문은 이해하겠는데 그냥 내가 영대문자 넣어서 비번 완성하라는곳은 개씹욕나옴.,1
이젠 시발 특문은 내가 그냥 이해하겠는데 영대문자 넣어서 완성하라는곳은 비번 개씹욕나옴.,1
이젠 시발 특문은 내가 그냥 이해하겠는데 영대문자 넣어서 비번 완성하라는곳은 개씹욕나옴.,1
일베 수고가 1위를 못했는데 뭔 실검도 많대 ㅋㅋ,0
일베 실검도 뭔 못했는데 1위를 수고가 많대 ㅋㅋ,0
뭔 실검도 1위를 못했는데 일베 수고가 많대 ㅋㅋ,0
일베 실검도 1위를 못했는데 뭔 수고가 많대 ㅋㅋ,0
꿀빨아야함 합리적이네 한국같은 약소국은 외교술로 신라가,0
신라가 합리적이네 한국같은 약소국은 외교술로 꿀빨아야함,0
중대 수학과면 자대 중에서도 ㄹㅇ 하위권 아님?아마 저 사람도 수능땐 중요한 노의미 못받았거나 다른 과목 낮아서점수 맞춰서 간거 아닐까?근데 뭐 따지고보면 수리가 건 가르치는 기술이 좋으면 되는거니까 1등급,0
중대 수학과면 자대 중에서도 하위권 ㄹㅇ 아님?아마 저 사람도 수능땐 수리가 1등급 못받았거나 다른 과목 낮아서점수 맞춰서 간거 따지고보면 뭐 아닐까?근데 중요한 건 가르치는 기술이 좋으면 되는거니까 노의미,0
중대 수학과면 자대 중에서도 ㄹㅇ 하위권 중요한 저 사람도 수능땐 수리가 1등급 못받았거나 다른 과목 낮아서점수 맞춰서 따지고보면 아닐까?근데 뭐 간거 아님?아마 건 가르치는 기술이 좋으면 되는거니까 노의미,0
중대 수학과면 자대 중에서도 ㄹㅇ 하위권 아님?아마 저 사람도 수능땐 수리가 1등급 못받았거나 다른 과목 낮아서점수 맞춰서 간거 아닐까?근데 뭐 따지고보면 중요한 건 가르치는 기술이 좋으면 되는거니까 노의미,0
1조 무역수지는 1877억엔 흑자고.,0
무역수지는 1조 1877억엔 흑자고.,0
지진으로 태평양 혼자 떠밀려가서 한가운데까지 고립되어야지 ㅋㅋㅋㅋ,0
ㅋㅋㅋㅋ 태평양 한가운데까지 떠밀려가서 혼자 고립되어야지 지진으로,0
한가운데까지 태평양 지진으로 떠밀려가서 혼자 고립되어야지 ㅋㅋㅋㅋ,0
지진으로 태평양 한가운데까지 떠밀려가서 혼자 고립되어야지 ㅋㅋㅋㅋ,0
최선인 절대적으로 자국의 이익이 그렇죠 나라입니다. 이후 상황에 한국에 기댈게 많다는 증거지요.,0
그렇죠 절대적으로 자국의 상황에 최선인 나라입니다. 이후 이익이 한국에 기댈게 많다는 증거지요.,0
그렇죠 절대적으로 증거지요. 이익이 최선인 나라입니다. 이후 상황에 한국에 기댈게 많다는 자국의,0
그렇죠 절대적으로 자국의 이익이 최선인 나라입니다. 이후 상황에 한국에 기댈게 많다는 증거지요.,0
사러가야겠다 중국에 북한여자 나중에 이쁜애들 2~3명 골라서 육변기로 쓰다가 한국에 풀어주면 될거갇은데,1
나중에 한국에 북한여자 사러가야겠다 이쁜애들 2~3명 골라서 육변기로 쓰다가 중국에 풀어주면 될거갇은데,1
나중에 중국에 북한여자 사러가야겠다 이쁜애들 2~3명 골라서 육변기로 쓰다가 한국에 풀어주면 될거갇은데,1
짱..완전 우병우 존경합니다~^^,0
존경합니다~^^ 짱..완전 우병우,0
우병우 존경합니다~^^ 짱..완전,0
우병우 짱..완전 존경합니다~^^,0
그래서 경찰부부는 바람 많이 난다,0
묘자리는 형 알아봤수?,0
형 묘자리는 알아봤수?,0
ㅂㅅ새끼 랩업에 목숨건 존나게 ㅈㅈㅂ만 새끼네 올리네,1
ㅂㅅ새끼 랩업에 새끼네 목숨건 ㅈㅈㅂ만 존나게 올리네,1
ㅂㅅ새끼 존나게 목숨건 새끼네 ㅈㅈㅂ만 랩업에 올리네,1
ㅂㅅ새끼 랩업에 목숨건 새끼네 ㅈㅈㅂ만 존나게 올리네,1
할말있냐?,0
이쁘다,0
용접 타일 도배 병신들아..머리자르는 뭔 기술이야 이딴게 깍새도 기술이냐?,1
용접 타일 이딴게 도배 뭔 기술이야 병신들아..머리자르는 깍새도 기술이냐?,1
용접 타일 도배 이딴게 뭔 병신들아..머리자르는 기술이야 깍새도 기술이냐?,1
용접 타일 도배 이딴게 뭔 기술이야 병신들아..머리자르는 깍새도 기술이냐?,1
고기자영업자다저거 사장이 분명하다 미친년이,1
고기자영업자다저거 사장이 미친년이 분명하다,1
보빨남은 한다. 당해야 더,1
한다. 더 당해야 보빨남은,1
보빨남은 더 한다. 당해야,1
보빨남은 더 당해야 한다.,1
지방 깡촌이라도 3-4억은 최소 줘야지,0
지방 깡촌이라도 줘야지 3-4억은 최소,0
지방 깡촌이라도 최소 3-4억은 줘야지,0
장문이네 베댓들이 ㅋㅋ,0
베댓들이 ㅋㅋ 장문이네,0
베댓들이 장문이네 ㅋㅋ,0
ㄴㅈ,0
무슨영화지? 거,0
거 무슨영화지?,0
시시각각 브리핑하며 투명하게 진행시켜야 함.,0
일본 명예시민권있는거지?,0
많고 뭔 배워서 ? 솔직히 공부 못하고 할 거 그거라도 직업훈련소 같은데가서 없으니가 산업역군이노 입에 풀칠하는거지 조선소에서 조금만 일해봐도 용접공새끼들이 얼마나 개새끼들인지 알게되는데 범죄자새끼들도 존나 용접공이 교도소에서 용접기술 배워와가지고,1
용접공이 뭔 산업역군이노 ? 솔직히 공부 못하고 교도소에서 거 없으니가 직업훈련소 같은데가서 조선소에서 배워서 할 풀칠하는거지 그거라도 조금만 일해봐도 용접공새끼들이 얼마나 개새끼들인지 알게되는데 범죄자새끼들도 존나 많고 입에 용접기술 배워와가지고,1
용접공이 뭔 산업역군이노 ? 솔직히 공부 못하고 할 거 없으니가 직업훈련소 교도소에서 일해봐도 배워서 입에 풀칠하는거지 조선소에서 조금만 그거라도 용접공새끼들이 범죄자새끼들도 개새끼들인지 알게되는데 얼마나 존나 많고 같은데가서 용접기술 배워와가지고,1
용접공이 뭔 산업역군이노 ? 솔직히 공부 못하고 할 거 없으니가 직업훈련소 같은데가서 그거라도 배워서 입에 풀칠하는거지 조선소에서 조금만 일해봐도 용접공새끼들이 얼마나 개새끼들인지 알게되는데 범죄자새끼들도 존나 많고 교도소에서 용접기술 배워와가지고,1
존못새끼야 안에 꼭 자살해라 올해 ㅋㅋ,1
올해 안에 자살해라 꼭 존못새끼야 ㅋㅋ,1
올해 안에 꼭 자살해라 존못새끼야 ㅋㅋ,1
곤니치와봉주르 디자인 이쁘네여 국내업체인가요??,0
곤니치와봉주르 이쁘네여 국내업체인가요?? 디자인,0
곤니치와봉주르 국내업체인가요?? 이쁘네여 디자인,0
"별거 아니긴, 전국 용접 하는 사람들 순식간에 대가리 나쁘고, 공부 놈들로 어쩔 수 없이 용접하는 못해서 만들었는데",0
"별거 아니긴, 전국 용접 하는 못해서 순식간에 대가리 나쁘고, 공부 사람들 어쩔 수 없이 용접하는 놈들로 만들었는데",0
"별거 아니긴, 전국 용접 하는 사람들 용접하는 대가리 나쁘고, 공부 못해서 어쩔 수 없이 순식간에 놈들로 만들었는데",0
"별거 아니긴, 전국 용접 하는 사람들 순식간에 대가리 나쁘고, 공부 못해서 어쩔 수 없이 용접하는 놈들로 만들었는데",0
넌 나의 세상 넌 나의 my oh 빛 heart,0
넌 my 세상 넌 나의 빛 oh 나의 heart,0
넌 나의 넌 세상 나의 빛 oh my heart,0
넌 나의 세상 넌 나의 빛 oh my heart,0
니가 말하는 연구 진짜 공부는 목적이고,0
니가 공부는 말하는 진짜 연구 목적이고,0
니가 말하는 공부는 진짜 연구 목적이고,0
ㅇ,0
퉤 캬악,1
캬악 퉤,1
완전 오태식이네 다 때려부수려 다 뺏기니까 함 ㅋㅋㅋㅋ,0
완전 오태식이네 다 뺏기니까 다 때려부수려 함 ㅋㅋㅋㅋ,0
완전 다 다 뺏기니까 오태식이네 때려부수려 함 ㅋㅋㅋㅋ,0
어휴 또 예지 가세연이 물엇다니 우리 가세연... 응원해야겟노,0
어휴 또 가세연... 예지 물엇다니 우리 가세연이 응원해야겟노,0
어휴 또 가세연... 가세연이 물엇다니 우리 예지 응원해야겟노,0
글쓴놈 요점 제일 강용석이 되지?니가 파악 똑똑한 거 같지?가세연에서도 김세의가 글쓴놈과 똑같이 말하더라그랬더니 김세의 요점은 그게 아니고 7등급 밖에 못했으니까 용접하라는 식으로 비아냥하면서 징징거렸다는게 문제라는 거임라고 말하니까 안 찍소리도 못함,1
글쓴놈 거 파악 안 되지?니가 제일 똑똑한 문제라는 같지?가세연에서도 김세의가 글쓴놈과 똑같이 말하더라그랬더니 7등급 요점은 그게 아니고 강용석이 밖에 못했으니까 용접하라는 식으로 비아냥하면서 징징거렸다는게 요점 거임라고 말하니까 김세의 찍소리도 못함,1
글쓴놈 요점 파악 비아냥하면서 되지?니가 제일 징징거렸다는게 거 안 김세의가 글쓴놈과 똑같이 말하더라그랬더니 강용석이 요점은 그게 아니고 7등급 밖에 못했으니까 용접하라는 식으로 같지?가세연에서도 똑똑한 문제라는 거임라고 말하니까 김세의 찍소리도 못함,1
글쓴놈 요점 파악 안 되지?니가 제일 똑똑한 거 같지?가세연에서도 김세의가 글쓴놈과 똑같이 말하더라그랬더니 강용석이 요점은 그게 아니고 7등급 밖에 못했으니까 용접하라는 식으로 비아냥하면서 징징거렸다는게 문제라는 거임라고 말하니까 김세의 찍소리도 못함,1
신박한 ㅋㅋ 미친년이네,1
신박한 미친년이네 ㅋㅋ,1
"Gimbap and norimaki now with and distinct dishes in Japan and Korea: the former called kimupapu (キムパプ) in Japanese and the latter called gimchobap (김초밥; fewer sushi"") or norimaki usually in Korean. Gimbap (노리마키) contains more ingredients to is seasoned refer sesame oil, while norimaki is vinegar. with ""gim ingredients and is seasoned with rice rolled",0
"Gimbap seasoned norimaki now refer to distinct dishes in Japan and Korea: the former called kimupapu (キムパプ) in Japanese and the (김초밥; called gimchobap latter ""gim sushi"") or norimaki (노리마키) in Korean. usually sesame contains more ingredients with is seasoned and Gimbap oil, while norimaki is rolled with fewer ingredients and is and with rice vinegar.",0
"Gimbap and norimaki now refer to distinct dishes in Japan and Korea: the former called kimupapu (キムパプ) in Japanese and the latter called gimchobap (김초밥; ""gim sushi"") or norimaki (노리마키) in Korean. Gimbap usually contains more ingredients and is seasoned with sesame oil, while norimaki is rolled with fewer ingredients and is seasoned with rice vinegar.",0
그냥 나도모르는데 말해본거야,0
나도모르는데 그냥 말해본거야,0
세상이 추구하는 우덜이 이런거지 현존 악마들,0
추구하는 우덜이 세상이 이런거지 현존 악마들,0
우덜이 현존 세상이 이런거지 추구하는 악마들,0
우덜이 추구하는 세상이 이런거지 현존 악마들,0
너무 쳐맞아서 팩트로 대가리가 기능 못하나?,1
너무 팩트로 쳐맞아서 대가리가 기능 못하나?,1
"맞는 댓글만 봐도 김씨, 노가다, 당장 말인데 뭐가 문제 라는 내용을 보는 게 힘든 것도 아니고",0
"당장 댓글만 봐도 김씨, 노가다, 맞는 말인데 뭐가 문제 내용을 라는 보는 게 힘든 것도 아니고",0
"당장 댓글만 봐도 김씨, 노가다, 라는 말인데 뭐가 문제 맞는 내용을 보는 게 힘든 것도 아니고",0
"당장 댓글만 봐도 김씨, 노가다, 맞는 말인데 뭐가 문제 라는 내용을 보는 게 힘든 것도 아니고",0
안되 동기중에 팀장다는 새끼는 산술적으로 5% 밖에 내 병신새끼야.,1
내 동기중에 팀장다는 산술적으로 새끼는 5% 밖에 안되 병신새끼야.,1
내 동기중에 팀장다는 새끼는 산술적으로 5% 밖에 안되 병신새끼야.,1
일본에서도 어린 여자아이돌 잘나가는 애한테 찌르려던 칼로 팬싸인회가서 남자도 있었음,0
일본에서도 어린 여자아이돌 잘나가는 애한테 팬싸인회가서 남자도 찌르려던 칼로 있었음,0
일본에서도 어린 여자아이돌 잘나가는 애한테 팬싸인회가서 칼로 찌르려던 남자도 있었음,0
폐쇠 ㅁㅈㅎ,0
"홍은동, 홍제동도 올랐다. 전반적으로 집값 많이 요새",0
"집값 홍제동도 요새 전반적으로 홍은동, 많이 올랐다.",0
"홍은동, 홍제동도 전반적으로 요새 집값 많이 올랐다.",0
"홍은동, 홍제동도 요새 전반적으로 집값 많이 올랐다.",0
첫 자 스타트 끊어졌고 ㅋㅋ,0
자 ㅋㅋ 스타트 끊어졌고 첫,0
자 첫 스타트 끊어졌고 ㅋㅋ,0
싸강 지겨웠는데 걍 1학기는 싸강 들어야겠다 게속,0
싸강 지겨웠는데 걍 1학기는 싸강 게속 들어야겠다,0
특히 인터넷쇼핑 좆같은문자랑 지문한번 입력할 필요없이 번호 갖다대면 되는게 좋다.,1
좆같은문자랑 인터넷쇼핑 특히 번호 입력할 필요없이 지문한번 갖다대면 되는게 좋다.,1
특히 인터넷쇼핑 좆같은문자랑 번호 지문한번 필요없이 입력할 갖다대면 되는게 좋다.,1
특히 인터넷쇼핑 좆같은문자랑 번호 입력할 필요없이 지문한번 갖다대면 되는게 좋다.,1
부지런한놈이 근데 게으른놈보단 낫지,0
근데 부지런한놈이 게으른놈보단 낫지,0
절에서 키우는개 같다 아님?티비에나온개 게이야,1
절에서 키우는개 아님?티비에나온개 같다 게이야,1
보기힘든 올린겁니다 찍어서 차라,0
보기힘든 차라 찍어서 올린겁니다,0
말 혐한들은 공석에서도 일본 안가리는거 같은데,1
일본 말 공석에서도 혐한들은 안가리는거 같은데,1
일본 혐한들은 공석에서도 안가리는거 말 같은데,1
일본 혐한들은 공석에서도 말 안가리는거 같은데,1
9급도 혼자 공부해서 못붙어서 강의듣고있음 사라질거다 병신 맞지 병신은 맞는데열심히 안살았다고 하는건 말이 심하지그래도 살겠다고 시험 보러오는정도면 지구인구 기준으로 ㅆㅅㅌㅊ 인성인거다 해봐야 사회가 너무 당연히 여긴다 ㅋㅋ한국도 미국처럼 범죄자 드글드글 이걸 정신차리지 아이큐 한국에서 밤에 맘놓고 돌아다니는거 내볼때,1
9급도 말이 공부해서 못붙어서 강의듣고있음 아이큐 병신 맞지 병신은 맞는데열심히 돌아다니는거 하는건 혼자 심하지그래도 살겠다고 시험 범죄자 지구인구 기준으로 ㅆㅅㅌㅊ 인성인거다 이걸 사회가 너무 당연히 여긴다 ㅋㅋ한국도 미국처럼 보러오는정도면 드글드글 해봐야 정신차리지 내볼때 한국에서 밤에 맘놓고 안살았다고 사라질거다,1
9급도 혼자 공부해서 못붙어서 강의듣고있음 아이큐 병신 맞지 병신은 맞는데열심히 안살았다고 하는건 말이 심하지그래도 살겠다고 시험 보러오는정도면 지구인구 기준으로 ㅆㅅㅌㅊ 인성인거다 이걸 사회가 너무 당연히 여긴다 ㅋㅋ한국도 미국처럼 범죄자 드글드글 해봐야 정신차리지 내볼때 한국에서 밤에 맘놓고 돌아다니는거 사라질거다,1
나도 ㅁㅈㅎ 따라서,0
나도 따라서 ㅁㅈㅎ,0
그래도 20대는 말도 거름 소리하는 순간 안되는,0
그래도 소리하는 말도 안되는 20대는 순간 거름,0
그래도 20대는 말도 안되는 소리하는 순간 거름,0
빡대가리임.ㅎㅌㅊ들과 ㅎㅌㅊ 직업.7등급은 ㅆㅎㅌㅊ 용접은 ㅆㅎㅌㅊ들끼리 싸움을 붙인 셈이니 그 강사가 잘못했다고 본다이기야,1
ㅎㅌㅊ 용접은 직업.7등급은 ㅆㅎㅌㅊ 빡대가리임.ㅎㅌㅊ들과 ㅆㅎㅌㅊ들끼리 싸움을 붙인 셈이니 그 강사가 잘못했다고 본다이기야,1
용접은 ㅎㅌㅊ 직업.7등급은 ㅆㅎㅌㅊ 빡대가리임.ㅎㅌㅊ들과 ㅆㅎㅌㅊ들끼리 싸움을 붙인 셈이니 그 강사가 잘못했다고 본다이기야,1
그거슨 문과 기준,0
찾아봤다. 그러겠냐.. 비슷한나이대의 동명이인들 설마,0
설마 그러겠냐.. 비슷한나이대의 찾아봤다. 동명이인들,0
설마 그러겠냐.. 비슷한나이대의 동명이인들 찾아봤다.,0
빨갱이 정권바뀌면 반드시 색출해서 사형시켜야함. 아주 유명한 저새끼 새끼임 ㅋ,1
아주 정권바뀌면 반드시 색출해서 사형시켜야함. 저새끼 유명한 빨갱이 새끼임 ㅋ,1
저새끼 정권바뀌면 반드시 아주 사형시켜야함. 색출해서 유명한 빨갱이 새끼임 ㅋ,1
저새끼 정권바뀌면 반드시 색출해서 사형시켜야함. 아주 유명한 빨갱이 새끼임 ㅋ,1
쥬지터진다.. ༽형.. 그러다 ༼◉_◉,1
༼◉_◉ ༽형.. 그러다 쥬지터진다..,1
벌레네 ㅋㅋㅋ,1
절대 성공할수업다 쉽게,0
절대 쉽게 성공할수업다,0
없는것같아서 미련이 고양이는 부러움가져가면 가져가는거고 신경도 안쓰네,0
신경도 미련이 없는것같아서 부러움가져가면 가져가는거고 고양이는 안쓰네,0
고양이는 안쓰네 없는것같아서 부러움가져가면 가져가는거고 신경도 미련이,0
고양이는 미련이 없는것같아서 부러움가져가면 가져가는거고 신경도 안쓰네,0
"왜곡하는 저 시기 이란은 마치 지금보다 잘살았다,리즈시절이었다,자유와 인권이 더 내용을 잘못된 ㅅㅌㅊ였다는 실으니까 정정해주는거임.잘 모르는 일게이들은 잘못된정보에 넘어갈거아니겟냐.지금 이 글이 니가 말하는 그 상식을 글쓴이가 내용이다",1
"글쓴이가 저 시기 이란은 마치 정정해주는거임.잘 잘살았다,리즈시절이었다,자유와 인권이 더 ㅅㅌㅊ였다는 잘못된 내용을 실으니까 지금보다 말하는 일게이들은 잘못된정보에 넘어갈거아니겟냐.지금 이 글이 니가 모르는 그 상식을 왜곡하는 내용이다",1
"글쓴이가 니가 시기 실으니까 마치 지금보다 잘살았다,리즈시절이었다,자유와 인권이 더 ㅅㅌㅊ였다는 잘못된 내용을 이란은 정정해주는거임.잘 모르는 일게이들은 잘못된정보에 넘어갈거아니겟냐.지금 이 글이 저 말하는 그 상식을 왜곡하는 내용이다",1
"글쓴이가 저 시기 이란은 마치 지금보다 잘살았다,리즈시절이었다,자유와 인권이 더 ㅅㅌㅊ였다는 잘못된 내용을 실으니까 정정해주는거임.잘 모르는 일게이들은 잘못된정보에 넘어갈거아니겟냐.지금 이 글이 니가 말하는 그 상식을 왜곡하는 내용이다",1
그러는지 지도 왜 쟤는 모른거고,1
쟤는 지도 왜 그러는지 모른거고,1
엘리트형 한국은 스포츠고,0
한국은 엘리트형 스포츠고,0
공무원은 기여금 존나 내는데 받는게 꼴인거야 그,1
공무원은 기여금 존나 내는데 그 받는게 꼴인거야,1
그 기여금 존나 내는데 받는게 공무원은 꼴인거야,1
공무원은 기여금 존나 내는데 받는게 그 꼴인거야,1
"인프라 아직 가면 더 심각해지방이 베트남보다 전기,수도 보급률 낮고 태국보다 PC보급률이 낮음.아직 가스가 전혀 보급안된 지자체가 33곳인데, 전부 지방임.경북 집에 10%는 쪽으로 사람의 전기도 보급되지않았다는 통계결과도잇음",0
"인프라 쪽으로 가면 더 심각해지방이 베트남보다 전기,수도 33곳인데, 낮고 태국보다 PC보급률이 낮음.아직 가스가 보급률 보급안된 지자체가 전혀 전부 지방임.경북 사람의 10%는 아직 집에 전기도 보급되지않았다는 통계결과도잇음",0
"인프라 쪽으로 가면 더 심각해지방이 베트남보다 전기,수도 보급률 낮고 태국보다 33곳인데, 낮음.아직 통계결과도잇음 전혀 보급안된 지자체가 PC보급률이 전부 지방임.경북 사람의 10%는 아직 집에 전기도 보급되지않았다는 가스가",0
"인프라 쪽으로 가면 더 심각해지방이 베트남보다 전기,수도 보급률 낮고 태국보다 PC보급률이 낮음.아직 가스가 전혀 보급안된 지자체가 33곳인데, 전부 지방임.경북 사람의 10%는 아직 집에 전기도 보급되지않았다는 통계결과도잇음",0
사업은 회사생활하다가 뭐하냐? 사업하는거 쉽지않을텐데..,0
회사생활하다가 뭐하냐? 사업은 사업하는거 쉽지않을텐데..,0
사업은 뭐하냐? 회사생활하다가 사업하는거 쉽지않을텐데..,0
그냥 주인있는 개인데 혼자 산책 나갔다가 저녁때쯤 돌아갈 집으로 다시 듯.,0
그냥 주인있는 개인데 혼자 산책 나갔다가 저녁때쯤 다시 듯. 돌아갈 집으로,0
그냥 주인있는 개인데 집으로 산책 나갔다가 저녁때쯤 다시 혼자 돌아갈 듯.,0
그냥 주인있는 개인데 혼자 산책 나갔다가 저녁때쯤 다시 집으로 돌아갈 듯.,0
재는거라던데 뼈에닿을때까지 눌러서 ㅈㅈ위쪽,1
ㅈㅈ위쪽 뼈에닿을때까지 눌러서 재는거라던데,1
안전거리 안 지켰으면 박았어,0
안전거리 지켰으면 박았어 안,0
안전거리 지켰으면 안 박았어,0
세월호 단식투쟁할때 진두지휘한 폭식투쟁 앞장서 의협 회장 말하시는건가?,0
세월호 단식투쟁할때 앞장서 폭식투쟁 진두지휘한 의협 회장 말하시는건가?,0
개미가 그래서인것이고 망하는게,0
망하는게 개미가 그래서인것이고,0
개미가 망하는게 그래서인것이고,0
키야 역갤 식민지 다된 일베 ㅋ,1
ㅇㅇ 노량진만 가봐도 있음. 실력은 반드시 비례하지 않는다는걸 알수 노력과,0
ㅇㅇ 노량진만 가봐도 반드시 실력은 노력과 비례하지 않는다는걸 알수 있음.,0
ㅇㅇ 노량진만 않는다는걸 노력과 실력은 반드시 비례하지 가봐도 알수 있음.,0
ㅇㅇ 노량진만 가봐도 노력과 실력은 반드시 비례하지 않는다는걸 알수 있음.,0
조선시대 이씨왕조 = 김씨왕조 북빨갱이,1
조선시대 이씨왕조 김씨왕조 북빨갱이 =,1
조선시대 이씨왕조 = 북빨갱이 김씨왕조,1
국민이 대부분이 맞음다만 진짜 국민은 소수이고 부유한거 외노자인거지,0
국민이 부유한거 대부분이 진짜 국민은 소수이고 맞음다만 외노자인거지,0
국민이 부유한거 맞음다만 진짜 국민은 소수이고 대부분이 외노자인거지,0
대답좀해봐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
왜욕함 칭찬인데,0
칭찬인데 왜욕함,0
화이어뱃이네,0
아아 감사합니다!,0
지랄염병하고 있네,1
귀여워서 편들어주려고 했는데 저건 실수 아니지 했으면 깔끔하게 인정해야 어쨌든 말실수 한 건 맞으니까아님 독설가 컨셉으로 바꾸던가,0
한 편들어주려고 했는데 저건 아니지 실수 했으면 깔끔하게 인정해야 어쨌든 말실수 귀여워서 건 맞으니까아님 독설가 컨셉으로 바꾸던가,0
귀여워서 했으면 했는데 저건 아니지 실수 편들어주려고 깔끔하게 인정해야 어쨌든 말실수 한 건 맞으니까아님 독설가 컨셉으로 바꾸던가,0
귀여워서 편들어주려고 했는데 저건 아니지 실수 했으면 깔끔하게 인정해야 어쨌든 말실수 한 건 맞으니까아님 독설가 컨셉으로 바꾸던가,0
아주 씨팔년들 김구라 구라가 자동으로나와 입만벌렸다하면,1
아주 씨팔년들 입만벌렸다하면 자동으로나와 구라가 김구라,1
아주 씨팔년들 자동으로나와 구라가 입만벌렸다하면 김구라,1
아주 씨팔년들 입만벌렸다하면 구라가 자동으로나와 김구라,1
할소리는 저놈이 아닌데...,0
저놈이 할소리는 아닌데...,0
생겼노 만든것처럼 레고로,0
만든것처럼 레고로 생겼노,0
레고로 만든것처럼 생겼노,0
중국이 축구만 못하는 뭐냐? 이유가,0
뭐냐? 축구만 못하는 이유가 중국이,0
중국이 축구만 못하는 이유가 뭐냐?,0
네 광치(광화문 다음 치킨게이라는 뜻),1
광치(광화문 다음 네 치킨게이라는 뜻),1
네 다음 뜻) 치킨게이라는 광치(광화문,1
네 다음 광치(광화문 치킨게이라는 뜻),1
페페 저만큼 첨봐 화난거,0
화난거 저만큼 페페 첨봐,0
저만큼 페페 화난거 첨봐,0
페페 저만큼 화난거 첨봐,0
살기 바쁜 인간들은 일베 하고 싶어도 한다. 못 지금 할 일 없는 인간들이나 일베 하지,0
지금 바쁜 인간들은 일베 하고 싶어도 못 한다. 살기 할 일 없는 인간들이나 일베 하지,0
살기 바쁜 인간들은 일베 하고 싶어도 못 한다. 지금 할 일 없는 인간들이나 일베 하지,0
합당하단 안주고 노예처럼 부려먹는데 그게 월급도 거냐.완전 홍어마인드네,1
월급도 안주고 노예처럼 부려먹는데 그게 합당하단 거냐.완전 홍어마인드네,1
"걸상 경황을 보자 그 자리에 있던 조선인 전부가 폭행의 태도를 드러내어 그 일부는 나무편이나 이 등으로 발생시켜, 왔기 서측의 즉시 교회당에 병졸에게 사격을 명하여 거의 대부분을 사살하는 데에 이르렀다. 이 혼란 중에 때문에, 가까운 집에서 불을 반항하여 폭풍으로 인하여 즉시 나와 옮겨붙어 드디어 20여가구가 소실되었다..후략...""",0
"보자 경황을 이 그 자리에 있던 조선인 전부가 폭행의 태도를 드러내어 발생시켜, 일부는 나무편이나 걸상 등으로 반항하여 가까운 때문에, 불을 나와 병졸에게 사격을 명하여 거의 대부분을 사살하는 데에 이르렀다. 이 혼란 중에 서측의 왔기 집에서 즉시 그 폭풍으로 인하여 즉시 교회당에 옮겨붙어 드디어 20여가구가 소실되었다..후략...""",0
"이 경황을 보자 그 자리에 있던 조선인 전부가 폭행의 태도를 드러내어 그 일부는 나무편이나 걸상 등으로 반항하여 왔기 때문에, 즉시 나와 병졸에게 사격을 명하여 거의 대부분을 사살하는 데에 이르렀다. 이 혼란 중에 서측의 가까운 집에서 불을 발생시켜, 폭풍으로 인하여 즉시 교회당에 옮겨붙어 드디어 20여가구가 소실되었다..후략...""",0
ㄴ ㄴ 팔려고 몰래가져가서 어떻게든 사람없을때 궁리중,0
ㄴ 사람없을때 ㄴ 몰래가져가서 어떻게든 팔려고 궁리중,0
ㄴ ㄴ 사람없을때 몰래가져가서 어떻게든 팔려고 궁리중,0
개같은나라 큰소리치는 범죄자들이,1
큰소리치는 범죄자들이 개같은나라,1
범죄자들이 큰소리치는 개같은나라,1
야박하고 인색한년들 존나많음 ㅋㅋㅋ 질투심도 강하고,1
지랄하네 저때도 ㅈ망이라고 그랬구만 내 고딩과 보고 지껄여라 가입일 20대 청춘을 일베로 보낸 사람이다,1
